,price,address,house_type,bedroom
893,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","38 Station Road 
Redcar 
TS10 1AG 
",Semi-Detached Bungalow,×2
894,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","19 Victoria Road,
Hartlepool,
TS24 7SE",Terraced,×3
895,"£183,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","6 York Road,
Hartlepool,
TS26 9EN",Detached,×3
896,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","59 High Street,
Yarm,
TS15 9BH",Bungalow,×2
897,"£475,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Marton Shopping Centre Stokesley Road,
Marton-In-Cleveland,
TS7 8DX",Detached,×6
898,"£280,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Marton Shopping Centre Stokesley Road,
Marton-In-Cleveland,
TS7 8DX",Bungalow,×2
899,"£300,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Barn Conversion,×3
900,"£219,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","38 Station Road 
Redcar 
TS10 1AG 
",Semi-Detached,×3
901,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","83 Westgate,
Guisborough,
TS14 6AF",Terraced,×2
902,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","146 Linthorpe Road
Middlesbrough
TS1 3RA ",End of Terrace,×3
903,"£450,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Detached,×5
904,"£675,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Advanced House  Wesley Square,
Hartlepool,
TS24 8BX",Detached,×7
905,"£94,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","129 High Street,
Eston,
TS6 9JD",Semi-Detached,×2
906,"£185,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","30-32 Station Road,
Redcar,
TS10 1AG",Semi-Detached,×3
907,"£585,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64-66 Borough Road,
Middlesbrough,
TS1 2JH",Detached,×4
908,"£195,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","95 Guisborough Road,
Nunthorpe,
Middlesbrough,
TS7 0JS",Detached,×3
909,"£249,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","101 Westgate,
Guisborough,
TS14 6AF",Detached,×3
910,"£220,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Marton Shopping Centre Stokesley Road,
Marton-In-Cleveland,
TS7 8DX",Detached,×3
911,"£118,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Shrewsbury House, 
129 York Road, 
Hartlepool, TS26 9DW",Terraced,×2
912,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Semi-Detached,×3
913,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Shrewsbury House, 
129 York Road, 
Hartlepool, TS26 9DW",Semi-Detached,×3
914,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","38 Station Road 
Redcar 
TS10 1AG 
",Semi-Detached,×3
915,"£220,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","134 Linthorpe Road,
Middlesbrough,
TS1 3RA",House Share,×6
916,"£5,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75-77 (First Floor) Colmore Row,
Birmingham,
B3 3AP",Terraced,×2
917,"£265,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Sandgate Park 
Bancroft Drive
Ingleby Barwick
TS17 5AA ",Detached,×4
918,"£275,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4a Station Street,
Saltburn-By-The-Sea,
TS12 1AE",Semi-Detached,×5
919,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75 Borough Road,
Middlesbrough,
TS1 3AA",Semi-Detached,×4
920,"£155,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Sandgate Park 
Bancroft Drive
Ingleby Barwick
TS17 5AA ",End of Terrace,×3
921,"£330,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","82 High Street,
Yarm,
TS15 9AP",Detached,×4
922,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","23 
High Street
Stockton-On-Tees
TS18 1SP",Terraced,×3
923,"£65,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","92
Newport Road
Middlesbrough
TS1 5JD",House,×2
924,"£378,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 Town Square,
Billingham,
TS23 2LY",Detached,×4
925,"£365,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Attenborough Way,
Wynyard,
Stockton on Tees
TS22 5JR",Detached,×4
926,"£99,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","65 Queensway,
Billingham,
TS23 2LU",Terraced,×3
927,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","65 Queensway,
Billingham,
TS23 2LU",Detached,×3
928,"£230,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","83 Westgate,
Guisborough,
TS14 6AF",Semi-Detached,×4
929,"£92,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","38 Station Road 
Redcar 
TS10 1AG 
",End of Terrace,×2
930,"£195,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit 36,
Hartlepool Enterprise Centre,
Brouham Terrace,
Hartlepool,
TS24 8EY",Detached,×3
